Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
113288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
116464;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
116909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
118961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
119431;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
120447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
121259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
122543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
123122;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
123662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
124129;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
125369;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
125425;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
126261;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
128849;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
129286;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
129627;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
130657;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
130878;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
132190;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
135610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
135785;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
137259;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
137778;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
137858;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
138542;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
138955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
139746;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
140312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
140612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
140961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
141474;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
143145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
144362;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
144918;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
146776;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147303;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
148076;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
148089;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
148216;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
149842;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153277;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153282;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153560;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153932;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
153961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
155172;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
156312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
156540;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
157926;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
158094;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
159231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
161153;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
162361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
163653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
163744;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
165411;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
165612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
166374;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168652;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168824;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
169053;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
169547;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
169623;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
170283;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
170496;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
172287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
172906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
174105;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
176724;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
178967;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
178986;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
179090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
180427;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
180600;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
180649;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
180723;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
182409;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
182848;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
184048;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
185024;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
187699;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
190419;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
190608;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
190879;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
193935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
195920;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
201173;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
201633;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
204227;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
204403;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
204826;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
208505;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
210181;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
211113;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
211123;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
212479;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
212803;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
213288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
216464;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
216909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
218961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
219431;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
220447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
221259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
222543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
223122;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
223662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
224129;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
225369;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
225425;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
226261;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
228849;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
229286;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
229627;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
230657;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
230878;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
232190;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
235610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
235785;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
237259;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
237778;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
237858;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
238542;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
238955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
239746;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
240312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
240612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
240961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
241474;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
243145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
244362;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
244918;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
246776;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247303;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
248076;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
248089;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
248216;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
249842;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253277;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253282;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253560;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253932;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
253961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
255172;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
256312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
256540;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
257926;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
258094;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
259231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
261153;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
262361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
263653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
263744;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
265411;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
265612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
266374;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268652;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268824;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
269053;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
269547;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
269623;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
270283;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
270496;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
272287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
272906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
274105;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
276724;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
278967;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
278986;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
279090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
280427;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
280600;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
280649;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
280723;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
282409;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
282848;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
284048;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
285024;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
287699;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
290419;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
290608;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
290879;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
293935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
295920;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
301173;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
301633;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
304227;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
304403;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
304826;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
308505;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
310181;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
311113;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
311123;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
312479;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
312803;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
313288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
316464;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
316909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
318961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
319431;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
320447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
321259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
322543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
323122;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
323662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
324129;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
325369;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
325425;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
326261;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
328849;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
329286;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
329627;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
330657;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
330878;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
332190;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
335610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
335785;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
337259;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
337778;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
337858;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
338542;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
338955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
339746;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
340312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
340612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
340961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
341474;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
343145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
344362;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
344918;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
346776;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347303;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
348076;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
348089;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
348216;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
349842;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353277;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353282;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353560;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353932;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
353961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
355172;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
356312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
356540;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
357926;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
358094;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
359231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
361153;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
362361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
363653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
363744;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
365411;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
365612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
366374;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368652;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368824;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
369053;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
369547;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
369623;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
370283;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
370496;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
372287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
372906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
374105;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
376724;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
378967;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
378986;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
379090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
