Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
72468;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74747;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
78856;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83601;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83973;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
85101;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85726;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86082;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86992;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87639;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88647;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89648;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
90412;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90461;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91749;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91820;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94859;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95833;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95952;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
96591;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
97508;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
97661;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
98365;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
98811;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
101406;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
101909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
102021;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
102121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
102361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
102379;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
102466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
103259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
103666;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
103867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
104653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
104968;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
107287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
108446;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
108662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
109907;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
110312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
110844;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
111882;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
112280;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
112312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
114382;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
116566;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
116828;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
117476;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
118171;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
119327;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
119465;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
120331;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
120546;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
121933;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
122398;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
124042;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
125115;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
125410;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
127032;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
127240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
127931;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
128157;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
129715;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
132231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
135333;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
139763;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
139809;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
143867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
143935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
144539;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
145217;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147210;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147357;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147670;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
147751;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
149706;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
152523;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
155788;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
156309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
156900;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
157663;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
161309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
161950;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
162090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
162240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
164279;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
165606;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
165719;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168409;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
168509;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168705;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168766;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
168928;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
171694;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
172468;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
174747;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
178856;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
181264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
182466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
183601;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
183973;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
185101;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
185121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
185726;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
186082;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
186992;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
187145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
187639;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
188647;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
189648;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
190412;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
190461;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
191749;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
191820;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
192267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
194859;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
195833;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
195952;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
196591;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
197508;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
197661;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
198365;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
198811;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
201406;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
201909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
202021;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
202121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
202361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
202379;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
202466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
203259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
203666;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
203867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
204653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
204968;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
207287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
208446;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
208662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
209907;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
210312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
210844;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
211882;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
212280;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
212312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
214382;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
216566;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
216828;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
217476;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
218171;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
219327;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
219465;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
220331;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
220546;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
221933;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
222398;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
224042;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
225115;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
225410;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
227032;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
227240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
227931;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
228157;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
229715;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
232231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
235333;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
239763;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
239809;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
243867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
243935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
244539;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
245217;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247210;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247357;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247670;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
247751;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
249706;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
252523;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
255788;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
256309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
256900;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
257663;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
261309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
261950;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
262090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
262240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
264279;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
265606;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
265719;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268409;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
268509;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268705;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268766;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
268928;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
271694;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
272468;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
274747;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
278856;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
281264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
282466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
283601;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
283973;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
285101;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
285121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
285726;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
286082;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
286992;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
287145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
287639;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
288647;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
289648;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
290412;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
290461;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
291749;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
291820;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
292267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
294859;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
295833;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
295952;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
296591;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
297508;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
297661;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
298365;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
298811;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
301406;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
301909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
302021;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
302121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
302361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
302379;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
302466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
303259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
303666;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
303867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
304653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
304968;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
307287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
308446;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
308662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
309907;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
310312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
310844;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
311882;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
312280;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
312312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
314382;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
316566;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
316828;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
317476;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
318171;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
319327;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
319465;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
320331;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
320546;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
321933;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
322398;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
324042;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
325115;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
325410;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
327032;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
327240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
327931;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
328157;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
329715;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
332231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
335333;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
339763;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
339809;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
343867;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
343935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
344539;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
345217;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347210;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347357;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347670;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
347751;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
349706;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
352523;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
355788;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
356309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
356900;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
357663;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
361309;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
361950;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
362090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
362240;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
364279;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
365606;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
365719;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368409;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
368509;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368705;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368766;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
368928;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
371694;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
372468;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
374747;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
378856;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
381264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
382466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
383601;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
383973;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
385101;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
385121;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
385726;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
386082;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
386992;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
387145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
387639;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
388647;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
389648;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
390412;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
390461;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
391749;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
391820;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
392267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
394859;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
395833;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
395952;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
396591;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
397508;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
397661;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
