Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
37671;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
37882;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
38023;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
38575;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
38591;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
38668;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
38902;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
39154;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
39434;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
39552;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
39862;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
40147;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
40391;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
40605;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
40664;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
40970;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
41349;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
41593;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42106;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42494;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42687;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
42712;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42964;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42989;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
42993;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
43072;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
43730;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
43936;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
44179;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
44270;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
44327;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
44981;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
45086;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
45208;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
46274;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
46280;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
46391;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
46469;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
46958;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
47232;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
47242;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
47378;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
47812;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
47928;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48086;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48101;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48246;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48255;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48596;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48708;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48849;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
48880;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
49243;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
49418;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
49864;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
49881;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
50437;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
50500;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
50976;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
51275;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
51329;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
51447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
51472;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
51764;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
51946;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
52084;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
52113;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
52146;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
52467;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
52881;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
53490;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
53732;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
53927;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54085;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54172;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54735;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
54857;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
55364;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
55781;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
55798;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
56257;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
56324;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
56358;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
56753;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
56846;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
56925;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
57124;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
57531;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
58159;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
58538;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
58944;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
59018;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59111;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59334;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59424;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59623;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59696;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
59968;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60183;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
60287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60765;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60843;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61434;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61550;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61604;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61782;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61814;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62161;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
62284;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62289;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62718;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62787;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62942;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62964;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63311;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63317;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63560;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
63890;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63927;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63995;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64120;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64274;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64387;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64414;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64520;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64551;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64846;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64897;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65000;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65068;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65275;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65276;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65382;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65519;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65730;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66111;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
66290;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66472;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66678;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67204;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67266;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67406;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67705;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67759;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68149;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68257;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
68301;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68973;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69962;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70233;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70239;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70476;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
70695;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70892;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71293;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71303;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71523;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71736;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71857;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71874;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
72084;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72130;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72384;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72506;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72547;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72596;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72830;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72929;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73127;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73127;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73262;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73572;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
73735;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73798;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73847;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74965;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75070;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75081;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75123;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75269;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75476;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75498;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75832;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
75971;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76373;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76377;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76409;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76505;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76548;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77179;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77512;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77742;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78009;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78495;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
79119;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79139;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79396;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79949;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80174;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80404;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
80435;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80672;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80693;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80971;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81439;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81462;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81544;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81646;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81815;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
81945;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82488;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82639;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82664;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83138;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83201;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83538;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83741;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
83777;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83828;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84052;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84073;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84301;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84412;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84466;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84561;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84697;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85056;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85346;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85460;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85465;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85561;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
86340;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86540;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86866;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86969;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
86983;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87171;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87336;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87425;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87671;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88258;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88453;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88767;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88826;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
88874;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89399;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89875;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90310;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90590;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90693;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90945;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91080;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
91155;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91328;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91606;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91721;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91975;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92269;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
92342;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92421;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92428;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92439;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93117;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93126;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93173;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93209;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93332;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94009;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94055;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
94116;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94256;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94286;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94853;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94866;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95479;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95650;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95770;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95781;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95857;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95989;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
96058;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96158;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96283;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96536;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96554;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96783;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
96875;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
97305;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
97624;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
97992;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
