Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
390783;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
392221;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
392820;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
395075;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
395255;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
395389;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
396222;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
396357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
397049;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
397119;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
399264;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
399520;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
400257;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
400388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
401015;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
401536;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
403872;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
404581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
406043;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
408180;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
410466;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
411116;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
411291;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
412038;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
412469;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
414853;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
415539;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
415771;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
416142;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
416165;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
418546;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
419687;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
419914;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
420350;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
421727;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
421787;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
421835;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
423953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
423989;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
424700;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
430061;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
432730;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
433911;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
434347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
434751;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
434800;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435117;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435237;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435585;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
436156;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
437706;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
437727;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
438916;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
439095;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
439944;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
440105;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
442174;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
442659;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
445117;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
446576;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
448517;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
448962;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
450027;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
450151;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
450226;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
453914;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
456342;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
457173;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
457913;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
460611;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
461659;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
465692;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
465775;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
465799;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
466402;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
466701;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
466750;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
467618;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
467725;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
468111;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
470536;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
472047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
472686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
474141;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
474349;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
474732;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
476411;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
476862;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
477579;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
478107;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
478847;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
481224;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
481607;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
482141;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
482306;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
484926;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
485618;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
486092;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
486704;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
490341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
490783;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
492221;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
492820;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
495075;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
495255;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
495389;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
496222;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
496357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
497049;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
497119;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
499264;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
499520;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
500257;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
500388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
501015;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
501536;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
503872;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
504581;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
506043;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
508180;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
510466;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
511116;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
511291;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
512038;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
512469;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
514853;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
515539;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
515771;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
516142;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
516165;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
518546;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
519687;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
519914;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
520350;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
521727;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
521787;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
521835;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
523953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
524700;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
