Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
30582;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
30613;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
30704;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
30769;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
31031;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
31081;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
31415;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
31848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32177;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32265;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32497;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32556;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
32622;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
32714;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33319;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
33528;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33560;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33807;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
33815;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34267;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34279;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34412;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34430;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
34437;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
34772;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
35423;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
35785;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
35823;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
35845;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
36219;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
36685;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
36697;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
36766;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37030;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37295;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37695;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37928;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
37932;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
38120;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
38336;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
38671;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
39092;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
39381;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
39527;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
39868;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40190;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
40238;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40353;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40419;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
40793;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
41086;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
41502;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
41571;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
41651;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
41946;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
42319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
42715;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
42920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
43295;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
43354;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
43758;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
43798;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
44043;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
44129;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45088;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45128;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45479;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
45493;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45559;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45597;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45701;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45747;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45938;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
45943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46160;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46167;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46320;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46349;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46382;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46463;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46474;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
46951;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47027;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47040;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47638;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
47988;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
48238;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
48787;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49023;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49610;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
49720;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
50497;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
50786;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51360;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51441;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
51818;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51845;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51945;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
51993;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53083;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53276;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53547;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53577;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53867;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53867;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
53979;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
53982;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54144;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54811;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54909;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54998;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
55090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
55429;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
55629;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
55836;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
55857;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56735;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56909;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56955;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57384;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57392;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57398;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57560;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57617;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57644;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57683;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
58569;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58753;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58865;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59085;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59089;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59288;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59313;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59340;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
60283;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60438;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60544;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60697;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60763;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60804;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61451;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61482;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61567;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61917;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
61987;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
62254;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
62592;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
62915;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63029;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63282;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63382;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63548;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63590;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64025;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64027;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
64051;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64123;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64162;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
64320;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65441;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
65616;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
65942;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66034;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66406;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66728;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66750;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67039;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
67078;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67254;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67276;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67431;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67590;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
67780;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68199;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68439;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68735;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69215;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
69374;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69506;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70021;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70110;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70307;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
70721;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71056;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71240;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71315;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71349;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
71571;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71704;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71796;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72234;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72334;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72667;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72906;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
73126;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
73219;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
73375;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
73545;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
73954;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74231;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74820;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
74913;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75157;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
75166;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75351;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75392;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75597;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
75697;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76029;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76130;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76642;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
77031;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77065;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77087;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77088;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77233;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77542;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77549;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77697;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78159;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78266;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78324;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78398;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
78597;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78624;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78642;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78687;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78846;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79996;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80185;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80369;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80428;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80666;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80771;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
81284;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81683;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82079;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82104;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82296;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82595;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82638;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82702;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82702;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
82745;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82754;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82822;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83904;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84053;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84426;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
84435;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84507;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84515;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84732;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
85052;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
85510;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
85885;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86087;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86112;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86844;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86866;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86915;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87110;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
87239;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87269;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87315;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87781;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88153;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88533;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88571;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88608;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88721;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88738;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89071;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89148;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
89459;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89584;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89873;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90003;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90023;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90538;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90703;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
90880;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90893;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91055;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91530;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91549;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92010;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92063;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92217;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92445;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92996;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93218;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
93649;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93695;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93855;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93938;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94020;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94604;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94760;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95022;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95167;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95206;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
95282;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95344;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95565;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96187;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96226;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96703;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96895;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
