Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
50357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
52632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
53223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
54809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
55378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
56001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
57848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
58959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
59653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
60341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
63400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
65583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
66500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
68744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
69908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
71757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
72371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
75825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
76894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
83305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
90319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
101346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
101686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
102969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
105385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
110794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
111278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
114723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
120602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
120884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
122774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
127841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
127968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
128537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
128947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
129171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
129486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
129495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
131317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
132263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
132639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
133519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
134331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
134770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
135188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
135531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
135920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
138844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
141054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
142366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
144211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
146338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
146465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
147455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
147521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
147870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
148133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
148274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
148698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
150357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
152632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
153223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
154461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
154809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
155378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
156001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
157848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
158959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
159653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
160341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
163400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
165583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
166047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
166421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
166500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
168744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
169908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
171347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
171757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
172371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
175825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
176894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
178268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
178694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
179523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
180145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
181042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
181554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
183228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
183305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
183605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
189264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
190319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
190437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
190654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
192090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
192599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
193456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
194066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
194572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
194809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
195739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
195879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
197009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
197557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
199005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
200207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
200490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
200577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
201346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
201686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
202969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
204004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
204878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
205385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
207298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
208209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
209308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
209653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
210794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
211278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
214723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
215345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
217300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
218155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
218491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
218953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
220602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
220884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
222774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
223048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
227841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
227968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
228537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
228947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
229171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
229486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
229495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
231317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
232263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
232639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
233519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
234331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
234770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
235188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
235531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
235920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
238844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
241054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
242366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
244211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
246338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
246465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
247455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
247521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
247870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
248133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
248274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
248698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
250357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
252632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
253223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
254461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
254809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
255378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
256001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
257848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
258959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
259653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
260341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
263400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
265583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
266047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
266421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
266500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
268744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
269908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
271347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
271757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
272371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
275825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
276894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
278268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
278694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
279523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
280145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
281042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
281554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
283228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
283305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
283605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
289264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
290319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
290437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
290654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
292090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
292599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
293456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
294066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
294572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
294809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
295739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
295879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
297009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
297557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
299005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
300207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
300490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
300577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
301346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
301686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
302969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
304004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
304878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
305385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
307298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
308209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
309308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
309653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
310794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
311278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
314723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
315345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
317300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
318155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
318491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
318953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
320602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
320884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
322774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
323048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
327841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
327968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
328537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
328947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
329171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
329486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
329495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
331317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
332263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
332639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
333519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
334331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
334770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
335188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
335531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
335920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
338844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
341054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
342366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
344211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
346338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
346465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
347455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
347521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
347870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
348133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
348274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
348698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
350357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
352632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
353223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
354461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
354809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
355378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
356001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
357848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
358959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
359653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
360341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
363400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
365583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
366047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
366421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
366500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
368744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
369908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
371347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
371757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
372371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
375825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
376894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
378268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
378694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
379523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
380145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
381042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
381554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
383228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
383305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
383605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
389264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
390319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
390437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
390654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
