Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
59968;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
60235;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60261;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60636;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60725;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60731;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60924;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
60941;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61344;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61437;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
61477;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61518;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61712;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61865;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
61991;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62264;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
62610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63203;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63319;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63522;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
63701;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
63962;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64301;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
64539;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
64659;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65118;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65476;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
65720;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66057;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66207;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66424;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
66484;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
66955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67180;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67538;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67566;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67568;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
67618;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68018;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68039;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
68110;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68403;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68707;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68762;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
68786;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69001;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69076;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69437;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
69888;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70140;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70166;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70222;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70226;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70244;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70493;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70548;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70781;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70807;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
70834;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
70872;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71342;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71367;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71638;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
71910;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72407;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72467;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72605;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
72651;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72722;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
72745;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73175;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73280;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73396;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73768;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
73866;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74140;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74173;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74266;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74395;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
74552;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
74902;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75041;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75179;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75267;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
75671;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76047;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76119;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76189;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76229;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76230;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
76274;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76359;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76854;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76886;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
76977;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77186;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
77258;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
77749;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78056;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78460;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78630;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78646;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
78924;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79007;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79048;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79075;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
79157;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79451;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79471;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79794;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
79842;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
79941;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80161;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80334;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80746;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
80879;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81152;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
81394;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
81980;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82182;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82188;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82205;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82761;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
82866;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83423;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83424;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
83786;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83819;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83895;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
83964;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84149;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84376;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
84955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85035;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
85365;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85512;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85721;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
85889;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86163;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86198;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86369;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86573;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
86630;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87190;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87298;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87354;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
87404;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87432;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87456;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
87818;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88453;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88530;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88693;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88914;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88925;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
88937;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
88951;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89087;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89230;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89396;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89499;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89504;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89515;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
89911;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
90056;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90271;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90675;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90677;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
90724;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
90897;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91174;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91216;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91560;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91589;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91731;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91777;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
91825;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92029;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92082;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92092;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92237;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92268;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92375;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92526;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92577;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
92646;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93053;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93625;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93634;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93790;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93836;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
93917;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94520;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
94610;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
94881;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95102;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95204;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95330;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95436;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
95760;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
