Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
2566221;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2568370;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2570296;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2572464;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2572755;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2573817;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2574689;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2574964;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2575736;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2575920;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2576888;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2578049;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2580524;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2583716;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2584323;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2586069;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2586254;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2588562;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2588847;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2590395;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2590481;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2591986;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2592616;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2593835;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2596630;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2597206;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2598173;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2598224;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2598301;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2599071;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
2599617;POLITICA1;TAREFA_CONCLUIDA;704000;0;2500000;0;1063200
