Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
98882;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99038;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99148;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99157;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99196;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99220;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99687;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99754;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99792;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
99868;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
99973;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100558;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100708;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
100992;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
101713;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
102209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
102493;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
102496;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
102641;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103073;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103511;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103579;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103669;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103726;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103727;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
103728;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104140;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104269;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104326;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
104335;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104359;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104565;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104679;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
104703;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
105208;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
105504;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
105899;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
105976;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
106351;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
106855;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
106936;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
106945;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107013;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107104;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107132;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107162;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107560;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107789;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
107853;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108443;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108478;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108538;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108650;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
108701;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
108992;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109161;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109326;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109476;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109629;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
109681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109729;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109827;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109972;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
109983;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
110419;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
110486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
110623;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
110770;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
110971;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111111;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111165;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111259;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111740;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
111938;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
112278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
112339;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
112404;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
113135;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
113373;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
113398;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
113420;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
113834;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
113857;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
114200;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
114596;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115152;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115249;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115481;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115563;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
115716;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
116427;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
116531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
116548;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
116838;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117081;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117181;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117432;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117665;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117767;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
117926;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118026;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118172;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118673;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118829;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
118961;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
119185;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
119571;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
119680;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
119913;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
120230;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
120765;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121311;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121511;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121588;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121616;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121738;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121745;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121912;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
121988;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122226;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122329;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122700;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122740;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122827;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
122872;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123203;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123420;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123589;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123680;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123827;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123946;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
123986;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
124062;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
124463;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
124515;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
